year,exam_type,paper,question_text
2022,Prelims,GS2,(a) अतीत और भविष्य के बारे में अत्यधिक चिंता
2022,Prelims,GS2,करना
2022,Prelims,GS2,(b) उपहारों के बारे में सोचने की आदत के वशीभूत
2022,Prelims,GS2,होना
2022,Prelims,GS2,(c) नई चीजों से रोमांचित न होना
2022,Prelims,GS2,(d) केवल आंशिक रूप में आनंद देना या प्राप्त करना
2022,Prelims,GS2,"54.  मान लीजिए, A, B और C शून्यता से भिन्न अंकों"
2022,Prelims,GS2,"को निरूपित करते है। मान लीजिए x, A, B और C से,"
2022,Prelims,GS2,"बिना किसी अंक को दोबारा प्रयोग किए, बनी 3-अंक"
2022,Prelims,GS2,की सभी संभव संख्याओं का योग x है।
2022,Prelims,GS2,निम्नलिखित कथनों पर विचार कीजिए :
2022,Prelims,GS2,1. x का 4-अंकीय लघुत्तम मान 1332 है।
2022,Prelims,GS2,2. x को 3-अंकीय महातम मान 888 है।
2022,Prelims,GS2,उपर्युक्त कथनों में से कौन-सा/से सही है/हैं?
2022,Prelims,GS2,(a) केवल 1
2022,Prelims,GS2,(b) केवल 2
2022,Prelims,GS2,(c) 1 और 2 दोनों
2022,Prelims,GS2,(d) न तो 1 और न ही 2
2022,Prelims,GS2,"55.  एक संख्या-आधारित ताला है, जिसके लिए 3-अंक की"
2022,Prelims,GS2,वैयक्तिक अभिज्ञान संख्या (पिन) है। पिन में 1 से 7
2022,Prelims,GS2,तक अंक है। कोई अंक दोबारा नहीं आआ। पिन के
2022,Prelims,GS2,अंक दाहिने से बाँए चलते हुए क्रम में है। पिन के
2022,Prelims,GS2,किन्हीं दो अंकों के बीच कम-से-कम 2 का अंतर है।
2022,Prelims,GS2,अधिकतम कितने प्रयासों में पिन का निश्चित पता
2022,Prelims,GS2,लगाया जा सकता है?
2022,Prelims,GS2,(a) 6
2022,Prelims,GS2,(b) 8
2022,Prelims,GS2,(c) 10
2022,Prelims,GS2,(d) 12
2022,Prelims,GS2,56.  किसी वृत्त पर एक-समान दूरी होते आठ बिन्दु हैं। इन
2022,Prelims,GS2,बिन्दुओं को शीर्ष और व्यास को एक भुजा लेकर कितने
2022,Prelims,GS2,समकोण त्रिभुज खींचे जा सकते हैं?
2022,Prelims,GS2,(a) 24
2022,Prelims,GS2,(b) 16
2022,Prelims,GS2,(c) 12
2022,Prelims,GS2,(d) 8
2022,Prelims,GS2,57.  24 पुरुष और 12 महिलाएं एक काम को 30 दिनों में
2022,Prelims,GS2,पूरा कर सकते हैं। 12 पुरुष और 24 महिलाएं उसी
2022,Prelims,GS2,काम को कितने दिनों में पूरा करेंगे?
2022,Prelims,GS2,(a) 30 दिन
2022,Prelims,GS2,(b) 30 से अधिक दिन
2022,Prelims,GS2,(c) 30 कम दिन या 30 से अधिक दिन
2022,Prelims,GS2,(d) कोई निष्कर्ष निकालने के लिए अधिक अपर्याप्त
2022,Prelims,GS2,अर्थीत है
2022,Prelims,GS2,58.  का शेषफल क्या होगा?
2022,Prelims,GS2,को 1261 से भाग देने पर शेषफल क्या होगा?
2022,Prelims,GS2,(a) 3
2022,Prelims,GS2,(b) 2
2022,Prelims,GS2,(c) 1
2022,Prelims,GS2,(d) 0
2022,Prelims,GS2,59.  20 cm लम्बी और 8 cm चौड़ी आयताकार चादर के
2022,Prelims,GS2,बारे में निम्नलिखित जबनों पर विचार कीजिए :
2022,Prelims,GS2,1. इस चादर को ठीक-ठीक 4 वर्गाकार चादरों में
2022,Prelims,GS2,काटना सम्भव है।
2022,Prelims,GS2,2. इस चादर को समान क्षेत्रफल वाले 10
2022,Prelims,GS2,त्रिभुजाकार चादरों में काटना सम्भव है।
2022,Prelims,GS2,उपर्युक्त में से कौन-सा/से सही है/हैं?
2022,Prelims,GS2,(a) केवल 1
2022,Prelims,GS2,(b) केवल 2
2022,Prelims,GS2,(c) 1 और 2 दोनों
2022,Prelims,GS2,(d) न तो 1 और न ही 2
2022,Prelims,GS2,60.  जब एक संख्या x का 70% अन्य संख्या y में
2022,Prelims,GS2,"जोड़ा जाता है, तो उनका योग y के मान का 165%"
2022,Prelims,GS2,हो जाता है। जब संख्या x का 60% एक अन्य संख्या
2022,Prelims,GS2,"z में जोड़ा जाता है, तो उनका योग z के मान का"
2022,Prelims,GS2,165% हो जाता है। निम्नलिखित में से कौन-सा एक
2022,Prelims,GS2,सही है?
2022,Prelims,GS2,(a)
2022,Prelims,GS2,(b)
2022,Prelims,GS2,(c)
2022,Prelims,GS2,(d)
2022,Prelims,GS2,61.  इस परिच्छेद से निम्नलिखित में से क्या उपलक्षित है?
2022,Prelims,GS2,(a) अधिकांश लोग अपनी जरूरतों के लिए धन
2022,Prelims,GS2,संचित नहीं करते।
2022,Prelims,GS2,(b) अधिकांश लोग अपनी जरूरतों के लिए धन
2022,Prelims,GS2,संचित करने में कभी असफल नहीं होते।
2022,Prelims,GS2,(c) ऐसे लोग भी हैं जो अपनी जरूरतों के लिए धन
2022,Prelims,GS2,संचित करे रहते हैं
2022,Prelims,GS2,(d) धन संचित करने की कोई जरूरत नहीं है।
2022,Prelims,GS2,62.  इस परिच्छेद का मूल विचार क्या है?
2022,Prelims,GS2,(a) लोगों को दूसरों की राय से प्रभावित नहीं होना
2022,Prelims,GS2,चाहिए।
2022,Prelims,GS2,(b) लोगों को यथासम्भव अधिकाधिक धन संचित
2022,Prelims,GS2,करना चाहिए।
2022,Prelims,GS2,"(c) लोगों को न तो राय देनी चाहिए, न ही लेनी"
2022,Prelims,GS2,चाहिए।
2022,Prelims,GS2,"(d) लोग किसी भी उद्यम में सफल हो जाएँगे, अगर"
2022,Prelims,GS2,वे कोई भी राय बिल्कुल न लें।
2022,Prelims,GS2,63.  उपर्युक्त परिच्छेद का सन्दर्भ लेते हुए निम्नलिखित कथनों में
2022,Prelims,GS2,से कौन-सा/से सही है/हैं?
2022,Prelims,GS2,1. परिपाटियाँ मनुष्य के अधिकारों के स्रोत हैं।
2022,Prelims,GS2,2. मनुष्य के अधिकारों का केवल तभी प्रयोग किया
2022,Prelims,GS2,"जा सकता है, जब एक सामाजिक व्यवस्था हो।"
2022,Prelims,GS2,नीचे दिए गए कूट का प्रयोग कर सही उत्तर चुनिए।
2022,Prelims,GS2,(a) केवल 1
2022,Prelims,GS2,(b) केवल 2
2022,Prelims,GS2,(c) 1 और 2 दोनों
